"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GYPC10",3.78907450774747e-12,0.504995080030083,0.857,0.518,7.85437254710973e-08,"CD8 Proliferating","GYPC"
"COX20",3.81941029711684e-12,0.474296124813761,0.593,0.304,7.91725560489351e-08,"CD8 Proliferating","COX20"
"ABCF11",3.86932448402709e-12,0.548498010178266,0.692,0.38,8.02072272293976e-08,"CD8 Proliferating","ABCF1"
"SMC5",3.89383554200895e-12,0.521862029413565,0.681,0.343,8.07153169503035e-08,"CD8 Proliferating","SMC5"
"UBTF4",4.06789918372243e-12,0.579063853156832,0.659,0.375,8.43234821793822e-08,"CD8 Proliferating","UBTF"
"RTRAF3",4.59203467608369e-12,0.511262252662747,0.813,0.56,9.51882868005388e-08,"CD8 Proliferating","RTRAF"
"CCDC25",4.82509241700742e-12,0.411708732891113,0.527,0.233,1.00019340712147e-07,"CD8 Proliferating","CCDC25"
"GTPBP4",4.85691940571027e-12,0.430528672481062,0.505,0.217,1.00679082360968e-07,"CD8 Proliferating","GTPBP4"
"SRP192",5.12023238390483e-12,0.441073263905751,0.67,0.346,1.06137297085963e-07,"CD8 Proliferating","SRP19"
"TRMT1121",5.26558109734871e-12,0.459654058781018,0.857,0.557,1.09150230566941e-07,"CD8 Proliferating","TRMT112"
"DHX9",5.29554732484247e-12,0.516161230292735,0.637,0.323,1.0977140049666e-07,"CD8 Proliferating","DHX9"
"EZR12",5.32811274367576e-12,0.604622688440619,0.846,0.519,1.10446449063655e-07,"CD8 Proliferating","EZR"
"MT-ND56",5.40368575832786e-12,0.544055081971925,1,0.998,1.12013002084378e-07,"CD8 Proliferating","MT-ND5"
"CD965",5.46985648992151e-12,0.453126255085881,0.593,0.272,1.13384655179583e-07,"CD8 Proliferating","CD96"
"EIF1AX1",5.57061973925604e-12,0.545455065462922,0.835,0.506,1.15473376575038e-07,"CD8 Proliferating","EIF1AX"
"PSMD131",5.93391060664366e-12,0.538092609134659,0.659,0.366,1.23004032965116e-07,"CD8 Proliferating","PSMD13"
"SSBP11",6.06282295486707e-12,0.519829061119534,0.824,0.581,1.25676257031439e-07,"CD8 Proliferating","SSBP1"
"POLR2G",6.08353544531397e-12,0.436293135422372,0.582,0.292,1.26105606245913e-07,"CD8 Proliferating","POLR2G"
"CAPN24",6.70067820379025e-12,0.545062349196866,0.736,0.424,1.38898358486368e-07,"CD8 Proliferating","CAPN2"
"APMAP4",6.93618183111002e-12,0.407573635983505,0.538,0.222,1.4378011317708e-07,"CD8 Proliferating","APMAP"
"ELOC1",7.07763781280216e-12,0.437102427195097,0.648,0.341,1.46712354221576e-07,"CD8 Proliferating","ELOC"
"CLEC2B11",8.149679515621e-12,0.496600255053705,0.857,0.546,1.68934706679308e-07,"CD8 Proliferating","CLEC2B"
"MT1X1",8.33197375408551e-12,0.479872301207699,0.516,0.231,1.72713483948438e-07,"CD8 Proliferating","MT1X"
"COPS5",8.7689275651772e-12,0.439374485939874,0.604,0.289,1.81771099498558e-07,"CD8 Proliferating","COPS5"
"PSMD1",8.988715552511e-12,0.538274475415748,0.527,0.239,1.86327084688e-07,"CD8 Proliferating","PSMD1"
"ADH51",9.41222675256193e-12,0.45408824034761,0.637,0.326,1.95106048353856e-07,"CD8 Proliferating","ADH5"
"TRAPPC15",1.00251492048342e-11,0.468328828168768,0.846,0.587,2.07811317867008e-07,"CD8 Proliferating","TRAPPC1"
"BSG1",1.0583541819035e-11,0.452223382805577,0.714,0.38,2.19386238366777e-07,"CD8 Proliferating","BSG"
"HIST1H1C10",1.10087320024289e-11,0.996567188239197,0.747,0.436,2.2820000567835e-07,"CD8 Proliferating","HIST1H1C"
"ANXA53",1.15198950680312e-11,0.490666307967246,0.89,0.537,2.38795904865219e-07,"CD8 Proliferating","ANXA5"
"ATP5PB3",1.21048308251293e-11,0.466106462949024,0.857,0.547,2.50921038174104e-07,"CD8 Proliferating","ATP5PB"
"RPLP014",1.31932928974821e-11,0.4798439449203,1,0.991,2.73483768471907e-07,"CD8 Proliferating","RPLP0"
"CHMP2A3",1.42655377312046e-11,0.536247163048492,0.769,0.462,2.9571033163014e-07,"CD8 Proliferating","CHMP2A"
"SLC38A118",1.48691776133043e-11,0.469536056044611,0.692,0.367,3.08223182746185e-07,"CD8 Proliferating","SLC38A1"
"TADA3",1.54691701143702e-11,0.47540391835551,0.527,0.248,3.2066042730078e-07,"CD8 Proliferating","TADA3"
"TMSB104",1.71850794055835e-11,0.45196854592701,1,1,3.56229510998341e-07,"CD8 Proliferating","TMSB10"
"UBE2I2",1.78741095844901e-11,0.463335813125688,0.901,0.606,3.70512417576894e-07,"CD8 Proliferating","UBE2I"
"KIF2A10",1.97314163556277e-11,0.417017921858203,0.758,0.459,4.09012529635806e-07,"CD8 Proliferating","KIF2A"
"C1QBP6",1.99486828030176e-11,0.71062847369545,0.736,0.458,4.13516245823753e-07,"CD8 Proliferating","C1QBP"
"SNU132",2.07882756354685e-11,0.486223594533765,0.835,0.573,4.30920165647627e-07,"CD8 Proliferating","SNU13"
"SNRPD28",2.47964650780721e-11,0.502940212319773,0.923,0.758,5.14005924603357e-07,"CD8 Proliferating","SNRPD2"
"TERF1",2.51341932429861e-11,0.41058765880257,0.527,0.234,5.21006691733859e-07,"CD8 Proliferating","TERF1"
"SPN9",2.62662742274343e-11,0.535772312402091,0.736,0.434,5.44473598460486e-07,"CD8 Proliferating","SPN"
"PDS5A",2.77415018317001e-11,0.388726114650503,0.604,0.294,5.7505359146931e-07,"CD8 Proliferating","PDS5A"
"PSMD2",2.83828123830431e-11,0.542454102046767,0.593,0.302,5.88347317888101e-07,"CD8 Proliferating","PSMD2"
"SMS1",3.03024814328084e-11,0.486138420036936,0.571,0.277,6.28140137620685e-07,"CD8 Proliferating","SMS"
"MRPL18",3.10665756909076e-11,0.404351704509169,0.549,0.262,6.43979047496823e-07,"CD8 Proliferating","MRPL18"
"PSMB42",3.32537297818475e-11,0.484441648167422,0.736,0.462,6.89316564647917e-07,"CD8 Proliferating","PSMB4"
"PPP2R5C14",3.34710751862248e-11,0.502202855296562,0.923,0.627,6.93821917535253e-07,"CD8 Proliferating","PPP2R5C"
"CYCS7",3.55705780133822e-11,0.5195688243192,0.725,0.443,7.37342511639399e-07,"CD8 Proliferating","CYCS"
"LMAN23",3.70446381239771e-11,0.515022480381452,0.692,0.429,7.67898303671921e-07,"CD8 Proliferating","LMAN2"
"DECR12",3.9139417758393e-11,0.538082307574493,0.604,0.331,8.11320990713728e-07,"CD8 Proliferating","DECR1"
"BAX3",4.05975145282565e-11,0.41600753059993,0.791,0.484,8.4154587865623e-07,"CD8 Proliferating","BAX"
"ITPA",4.25727258289584e-11,0.37821674506565,0.549,0.252,8.82490033708479e-07,"CD8 Proliferating","ITPA"
"RPS19BP1",4.42523135094268e-11,0.44646128824345,0.703,0.39,9.17306206736908e-07,"CD8 Proliferating","RPS19BP1"
"AURKAIP12",5.14686791152828e-11,0.472275124960114,0.769,0.497,1.0668942493807e-06,"CD8 Proliferating","AURKAIP1"
"RASGRP112",5.36502089710634e-11,0.454721529128972,0.626,0.308,1.11211518176117e-06,"CD8 Proliferating","RASGRP1"
"CAP15",6.05061422489181e-11,0.547406820171891,0.945,0.73,1.25423182267782e-06,"CD8 Proliferating","CAP1"
"ILK",6.13274889693171e-11,0.380795381159617,0.538,0.237,1.27125751884497e-06,"CD8 Proliferating","ILK"
"ENSA",6.27925905100058e-11,0.486096463393742,0.747,0.442,1.30162760868191e-06,"CD8 Proliferating","ENSA"
"COPS92",6.93632297397275e-11,0.46691636097025,0.846,0.571,1.43783038927481e-06,"CD8 Proliferating","COPS9"
"ZC3H18",7.08005988560628e-11,0.443765830358624,0.56,0.274,1.46762561368733e-06,"CD8 Proliferating","ZC3H18"
"ETS117",8.10309662616916e-11,0.544794200698467,0.967,0.621,1.67969089963861e-06,"CD8 Proliferating","ETS1"
"MYL12B10",8.16427652116291e-11,0.431318389793135,0.989,0.909,1.69237288007186e-06,"CD8 Proliferating","MYL12B"
"S100A106",8.24735843488633e-11,0.494110603114711,0.989,0.882,1.70959492996759e-06,"CD8 Proliferating","S100A10"
"POLR2I1",8.49160664621091e-11,0.454470417824151,0.582,0.317,1.76022514169306e-06,"CD8 Proliferating","POLR2I"
"EIF3B",9.13068202049831e-11,0.461058321343051,0.593,0.308,1.89269907602909e-06,"CD8 Proliferating","EIF3B"
"RAB1B",9.26073752640471e-11,0.464527379830398,0.56,0.262,1.91965828184843e-06,"CD8 Proliferating","RAB1B"
"PPA13",9.87432481530981e-11,0.580226350127715,0.758,0.459,2.04684879096557e-06,"CD8 Proliferating","PPA1"
"RER13",1.00196172948261e-10,0.433196500273374,0.67,0.374,2.0769664690445e-06,"CD8 Proliferating","RER1"
"FIBP1",1.0559218253926e-10,0.4603121105628,0.549,0.283,2.18882035185633e-06,"CD8 Proliferating","FIBP"
"NDUFB12",1.11040348310627e-10,0.51334475154747,0.857,0.625,2.301755380131e-06,"CD8 Proliferating","NDUFB1"
"EIF4G1",1.12937347084686e-10,0.398894210515193,0.593,0.286,2.34107826771846e-06,"CD8 Proliferating","EIF4G1"
"TMCO11",1.21268416651917e-10,0.436556793569902,0.681,0.39,2.51377300877758e-06,"CD8 Proliferating","TMCO1"
"HDGF2",1.2249450465067e-10,0.551762698932272,0.626,0.344,2.53918858690374e-06,"CD8 Proliferating","HDGF"
"SNF81",1.30932061773679e-10,0.439001434027662,0.648,0.357,2.71409070850659e-06,"CD8 Proliferating","SNF8"
"CAPZA14",1.34125400928479e-10,0.492369977173543,0.879,0.61,2.78028543584644e-06,"CD8 Proliferating","CAPZA1"
"TAGLN24",1.34904614724762e-10,0.398316810164888,0.945,0.697,2.79643775862959e-06,"CD8 Proliferating","TAGLN2"
"SPTBN13",1.37730543460289e-10,0.555390225543947,0.56,0.267,2.85501643538834e-06,"CD8 Proliferating","SPTBN1"
"IDI12",1.47299172335907e-10,0.471356320325449,0.626,0.319,3.05336454335101e-06,"CD8 Proliferating","IDI1"
"OSTC1",1.56895848953271e-10,0.533017056680435,0.714,0.414,3.25229405295235e-06,"CD8 Proliferating","OSTC"
"PITHD1",1.61190928075286e-10,0.348931474489705,0.527,0.234,3.3413267480726e-06,"CD8 Proliferating","PITHD1"
"PSMG2",1.7336542991318e-10,0.437316681491757,0.648,0.345,3.5936919966703e-06,"CD8 Proliferating","PSMG2"
"PSMD12",1.97568160843094e-10,0.458424800128543,0.527,0.258,4.0953904061165e-06,"CD8 Proliferating","PSMD12"
"PSMB10",2.08123112577022e-10,0.440082939609729,0.516,0.249,4.31418400060909e-06,"CD8 Proliferating","PSMB10"
"NPM112",2.33853154042715e-10,0.503628922183736,1,0.937,4.84754203015144e-06,"CD8 Proliferating","NPM1"
"TBCB2",2.51607713155645e-10,0.378974071484686,0.637,0.353,5.21557628600337e-06,"CD8 Proliferating","TBCB"
"PPP4C2",2.54880552019977e-10,0.425579868808023,0.659,0.355,5.28341896282211e-06,"CD8 Proliferating","PPP4C"
"SUMO32",2.72377887673204e-10,0.450306535755627,0.67,0.366,5.64612123357784e-06,"CD8 Proliferating","SUMO3"
"IER3IP11",2.77682794078675e-10,0.385795350531397,0.505,0.231,5.75608663845686e-06,"CD8 Proliferating","IER3IP1"
"ETFB2",2.82112330862994e-10,0.564812232880763,0.615,0.356,5.847906506459e-06,"CD8 Proliferating","ETFB"
"GNAS5",2.8313933817113e-10,0.392885844986349,0.978,0.922,5.86919534094935e-06,"CD8 Proliferating","GNAS"
"PRKACB3",3.19889325438289e-10,0.487876843696471,0.593,0.312,6.6309858270103e-06,"CD8 Proliferating","PRKACB"
"SCP23",3.54883422583406e-10,0.420712101860559,0.736,0.465,7.35637846673142e-06,"CD8 Proliferating","SCP2"
"MINOS13",3.56498804242355e-10,0.455996974504176,0.813,0.558,7.38986371313978e-06,"CD8 Proliferating","MINOS1"
"CTR9",3.56833853926859e-10,0.417381905995995,0.527,0.25,7.39680895804985e-06,"CD8 Proliferating","CTR9"
"SLC4A71",3.7370675077845e-10,0.401951336644688,0.549,0.262,7.74656723688648e-06,"CD8 Proliferating","SLC4A7"
"TIMM8B3",3.74787710590331e-10,0.451356177021433,0.604,0.329,7.76897445282696e-06,"CD8 Proliferating","TIMM8B"
"SUMO25",3.99484812793306e-10,0.445969309849443,0.956,0.886,8.28092068439243e-06,"CD8 Proliferating","SUMO2"
"FMR1",4.5010958139796e-10,0.363543836692591,0.505,0.245,9.3303215127983e-06,"CD8 Proliferating","FMR1"
"MYH96",4.54068408248553e-10,0.586934853539187,0.923,0.718,9.41238403458425e-06,"CD8 Proliferating","MYH9"
"PRPF40A2",4.96638832419624e-10,0.480912538451338,0.835,0.543,1.02948263572264e-05,"CD8 Proliferating","PRPF40A"
"ANXA17",5.26351483092839e-10,0.563051395539113,0.923,0.749,1.09107398930315e-05,"CD8 Proliferating","ANXA1"
"SOD110",5.87023064683674e-10,0.487711886092933,0.89,0.647,1.21684011078279e-05,"CD8 Proliferating","SOD1"
"NOP104",5.92708377478504e-10,0.413214560445284,0.835,0.535,1.22862519567519e-05,"CD8 Proliferating","NOP10"
"PPDPF7",6.86918517093637e-10,0.546657700185762,0.967,0.765,1.4239133940834e-05,"CD8 Proliferating","PPDPF"
"FAM96B3",7.68724600543237e-10,0.40856549838193,0.747,0.432,1.59348922446608e-05,"CD8 Proliferating","FAM96B"
"TUFM",7.97337922718681e-10,0.483611648531553,0.692,0.452,1.65280178000355e-05,"CD8 Proliferating","TUFM"
"ARPC54",8.06529280015071e-10,0.52927522610316,0.978,0.836,1.67185454454324e-05,"CD8 Proliferating","ARPC5"
"DNAJC211",8.37679420121724e-10,0.437153901637523,0.637,0.342,1.73642566997032e-05,"CD8 Proliferating","DNAJC21"
"RAB27A3",9.348362842315e-10,0.468394050042427,0.593,0.337,1.93782213358348e-05,"CD8 Proliferating","RAB27A"
"STAG1",9.95445225565658e-10,0.395396530967087,0.538,0.257,2.06345840807505e-05,"CD8 Proliferating","STAG1"
"YWHAZ8",1.04065052778494e-09,0.470663341925464,0.978,0.882,2.1571644790454e-05,"CD8 Proliferating","YWHAZ"
"CDC26",1.10074792453004e-09,0.336082435635721,0.56,0.278,2.28174037275831e-05,"CD8 Proliferating","CDC26"
"PHPT12",1.21458218172591e-09,0.476843481477621,0.626,0.339,2.51770740449963e-05,"CD8 Proliferating","PHPT1"
"ARPP191",1.27080133356836e-09,0.470796091153957,0.549,0.296,2.63424408435385e-05,"CD8 Proliferating","ARPP19"
"CCDC85B3",1.311103538765e-09,0.404616469720205,0.813,0.538,2.71778652550597e-05,"CD8 Proliferating","CCDC85B"
"AATF",1.32615764098059e-09,0.418919830016601,0.549,0.278,2.74899217398866e-05,"CD8 Proliferating","AATF"
"BRD77",1.33186768143421e-09,0.466075171376354,0.769,0.49,2.76082851684498e-05,"CD8 Proliferating","BRD7"
"SPTAN12",1.38950866139883e-09,0.468531162140901,0.604,0.338,2.88031250421364e-05,"CD8 Proliferating","SPTAN1"
"LDHB8",1.41258995247236e-09,0.55366715326256,0.879,0.669,2.92815771247996e-05,"CD8 Proliferating","LDHB"
"HNRNPDL12",1.51816047908105e-09,0.451005543030983,0.989,0.857,3.14699485708711e-05,"CD8 Proliferating","HNRNPDL"
"KHDRBS1",1.5306618758496e-09,0.473474168916177,0.813,0.542,3.17290900244863e-05,"CD8 Proliferating","KHDRBS1"
"MESD1",1.57542189181475e-09,0.495798818902813,0.582,0.312,3.26569203954279e-05,"CD8 Proliferating","MESD"
"UBE2V2",1.68187337373332e-09,0.385420246558678,0.538,0.275,3.48635531641179e-05,"CD8 Proliferating","UBE2V2"
"PTGES33",1.786893899077e-09,0.484111152039799,0.89,0.735,3.7040523633967e-05,"CD8 Proliferating","PTGES3"
"HSP90AB113",1.8020103148094e-09,0.625133929309485,0.967,0.884,3.7353871815684e-05,"CD8 Proliferating","HSP90AB1"
"C9orf165",1.85830353070607e-09,0.404505253764714,0.868,0.61,3.85207738880062e-05,"CD8 Proliferating","C9orf16"
"ETFA",1.89511120019741e-09,0.343519848481873,0.505,0.237,3.92837600688921e-05,"CD8 Proliferating","ETFA"
"APBB1IP8",1.91016396451501e-09,0.453112506793233,0.879,0.6,3.95957888204317e-05,"CD8 Proliferating","APBB1IP"
"LLPH",1.93822985874704e-09,0.393126220702606,0.571,0.297,4.01775667419673e-05,"CD8 Proliferating","LLPH"
"MRPS33",1.96720491889114e-09,0.398333450281767,0.505,0.247,4.07781907636944e-05,"CD8 Proliferating","MRPS33"
"TCERG1",2.15659321160548e-09,0.38909208153278,0.527,0.251,4.47040206833701e-05,"CD8 Proliferating","TCERG1"
"ANAPC15",2.46374640305972e-09,0.46671775598549,0.505,0.245,5.10709991890249e-05,"CD8 Proliferating","ANAPC15"
"NDUFA17",2.48291375724053e-09,0.443571225467611,0.901,0.744,5.14683192738389e-05,"CD8 Proliferating","NDUFA1"
"TRAPPC2L",2.52115378941723e-09,0.404842990580784,0.538,0.274,5.22609969008298e-05,"CD8 Proliferating","TRAPPC2L"
"ATP5MG2",2.61816964349225e-09,0.396365233936157,0.989,0.966,5.42720385399509e-05,"CD8 Proliferating","ATP5MG"
"MAGOH",2.69261012248878e-09,0.460269059692469,0.659,0.404,5.581511522907e-05,"CD8 Proliferating","MAGOH"
"S1PR43",2.75444400671833e-09,0.5737863386416,0.648,0.386,5.70968698152642e-05,"CD8 Proliferating","S1PR4"
"MRPS62",2.87440942293264e-09,0.430242741795196,0.582,0.319,5.95836329279707e-05,"CD8 Proliferating","MRPS6"
"POLR2F",2.88552757920381e-09,0.342801423820817,0.582,0.3,5.98141011893158e-05,"CD8 Proliferating","POLR2F"
"H2AFY4",2.93357654732014e-09,0.362515636808176,0.868,0.562,6.08101082493992e-05,"CD8 Proliferating","H2AFY"
"SYNE18",2.99292849965006e-09,0.501018846384849,0.648,0.362,6.20404148692461e-05,"CD8 Proliferating","SYNE1"
"ASCC3",3.06699373397332e-09,0.404170615241906,0.516,0.25,6.35757131115329e-05,"CD8 Proliferating","ASCC3"
"TBC1D10C10",3.17273707665166e-09,0.426206098703365,0.736,0.45,6.57676668619122e-05,"CD8 Proliferating","TBC1D10C"
"SLFN514",3.45285779814379e-09,0.512036832958844,0.714,0.467,7.15742892977225e-05,"CD8 Proliferating","SLFN5"
"IQGAP28",3.46740396920588e-09,0.427190235938628,0.813,0.509,7.18758168776688e-05,"CD8 Proliferating","IQGAP2"
"SASH3",3.52079318291505e-09,0.380423185640372,0.538,0.283,7.2982521888646e-05,"CD8 Proliferating","SASH3"
"MIF1",4.35498810862816e-09,0.44284517812549,0.615,0.363,9.02745485037532e-05,"CD8 Proliferating","MIF"
"ECH11",4.68427094118817e-09,0.399862524510539,0.637,0.368,9.71002523398896e-05,"CD8 Proliferating","ECH1"
"DDX465",4.82589605721616e-09,0.442809703160875,0.912,0.649,0.000100035999370034,"CD8 Proliferating","DDX46"
"PXN",5.30596752811136e-09,0.315376446098519,0.516,0.245,0.00010998740089022,"CD8 Proliferating","PXN"
"SF3B24",5.595466282191e-09,0.496835277530889,0.78,0.599,0.000115988420563537,"CD8 Proliferating","SF3B2"
"VCP1",6.18026898347943e-09,0.504649008325358,0.582,0.329,0.000128110795758545,"CD8 Proliferating","VCP"
"SRI1",6.30922273547325e-09,0.41042749972982,0.692,0.426,0.000130783878083625,"CD8 Proliferating","SRI"
"STRAP1",6.40849988406522e-09,0.404567846614531,0.549,0.314,0.000132841794096788,"CD8 Proliferating","STRAP"
"TFAM",6.53603252276555e-09,0.405699077471541,0.538,0.274,0.000135485418164407,"CD8 Proliferating","TFAM"
"EIF3A3",6.75483562417294e-09,0.473450343896316,0.879,0.674,0.000140020987653481,"CD8 Proliferating","EIF3A"
"NDUFS51",6.9764368319339e-09,0.455612097258195,0.89,0.706,0.000144614559089158,"CD8 Proliferating","NDUFS5"
"FUS11",7.61793789165272e-09,0.561803771800684,0.89,0.775,0.000157912234556069,"CD8 Proliferating","FUS"
"C11orf583",8.2593251076024e-09,0.452653355571449,0.912,0.708,0.00017120755015549,"CD8 Proliferating","C11orf58"
"CHD43",8.46695937591859e-09,0.513092776690593,0.692,0.483,0.000175511600903417,"CD8 Proliferating","CHD4"
"GTF2A21",9.14295850478363e-09,0.414088709227316,0.637,0.373,0.00018952438684566,"CD8 Proliferating","GTF2A2"
"MT-CYB8",9.22458435338865e-09,0.418470024036941,1,1,0.000191216409061393,"CD8 Proliferating","MT-CYB"
"ARAP28",9.85973451604981e-09,0.366077134679007,0.593,0.313,0.000204382436783196,"CD8 Proliferating","ARAP2"
"EID14",1.02754457230218e-08,0.425770323840687,0.912,0.691,0.000212999714392519,"CD8 Proliferating","EID1"
"STK17A14",1.03258495836686e-08,0.505865599999798,0.769,0.486,0.000214044536019866,"CD8 Proliferating","STK17A"
"HSD17B10",1.07865721127516e-08,0.410858118611268,0.505,0.265,0.000223594853325228,"CD8 Proliferating","HSD17B10"
"ROMO11",1.09545233861429e-08,0.426378555963639,0.692,0.416,0.000227076315271356,"CD8 Proliferating","ROMO1"
"UQCRH1",1.14835910214062e-08,0.430951451422706,0.945,0.818,0.000238043358282729,"CD8 Proliferating","UQCRH"
"CEP57",1.15420336631336e-08,0.402864031601386,0.527,0.278,0.000239254815803097,"CD8 Proliferating","CEP57"
"AHSA1",1.34609979648156e-08,0.384439052182071,0.505,0.259,0.000279033026812662,"CD8 Proliferating","AHSA1"
"CD2478",1.40049721250556e-08,0.24327433799348,0.736,0.404,0.000290309067180277,"CD8 Proliferating","CD247"
"SEPT613",1.41050054828414e-08,0.588010655495521,0.835,0.592,0.000292382658653819,"CD8 Proliferating","SEPT6"
"PPP1R12A6",1.41197812987995e-08,0.410904824576707,0.791,0.555,0.000292688946542816,"CD8 Proliferating","PPP1R12A"
"FUBP11",1.49233103908451e-08,0.419293821181995,0.615,0.353,0.000309345301091829,"CD8 Proliferating","FUBP1"
"RPN21",1.49419934732741e-08,0.38426125658211,0.637,0.378,0.0003097325827075,"CD8 Proliferating","RPN2"
"RPSA15",1.53440023702222e-08,0.39527693568545,1,0.992,0.000318065825132336,"CD8 Proliferating","RPSA"
"MRPS18C1",1.5729848596556e-08,0.355548999528389,0.571,0.307,0.000326064031558009,"CD8 Proliferating","MRPS18C"
"PSMD41",1.57474553149008e-08,0.350565923383796,0.703,0.426,0.00032642900122258,"CD8 Proliferating","PSMD4"
"DCXR",1.72730669232736e-08,0.406015893644371,0.527,0.284,0.000358053404252539,"CD8 Proliferating","DCXR"
"NDUFA111",1.72807351437594e-08,0.419523089503078,0.846,0.622,0.000358212358794989,"CD8 Proliferating","NDUFA11"
"SEC61G5",1.79165227191783e-08,0.47785851157617,0.813,0.592,0.000371391599445848,"CD8 Proliferating","SEC61G"
"HLA-C9",1.8131088535991e-08,0.383302244470109,1,0.999,0.000375839334262556,"CD8 Proliferating","HLA-C"
"TMX4",1.82865612811627e-08,0.422707596353846,0.582,0.323,0.000379062128797222,"CD8 Proliferating","TMX4"
"PGP",1.8335695607606e-08,0.310114693979392,0.571,0.305,0.000380080634250065,"CD8 Proliferating","PGP"
"HSP90B17",1.84084962203703e-08,0.607062418196495,0.89,0.726,0.000381589718152056,"CD8 Proliferating","HSP90B1"
"POLR2L3",1.92268890955949e-08,0.40739945349839,0.868,0.627,0.000398554184062587,"CD8 Proliferating","POLR2L"
"AP2S13",1.96565776102244e-08,0.391669050424496,0.857,0.554,0.000407461197282341,"CD8 Proliferating","AP2S1"
"RASA21",2.28305446193642e-08,0.414383135987529,0.571,0.316,0.0004732543594148,"CD8 Proliferating","RASA2"
"BIN112",2.32285478324556e-08,0.33171637707701,0.659,0.381,0.000481504568018972,"CD8 Proliferating","BIN1"
"SS18L21",2.39093376279396e-08,0.276953449491192,0.56,0.3,0.00049561665968956,"CD8 Proliferating","SS18L2"
"EIF4EBP2",2.49726101613475e-08,0.365909427974634,0.56,0.306,0.000517657236034572,"CD8 Proliferating","EIF4EBP2"
"H3F3A3",2.57207588721983e-08,0.282434037265279,1,0.995,0.000533165610661798,"CD8 Proliferating","H3F3A"
"RAB29",2.61636337913539e-08,0.348273130007292,0.516,0.263,0.000542345964860975,"CD8 Proliferating","RAB29"
