"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MIS18BP11",8.21779079077158e-210,0.311603067510842,0.637,0.466,1.70346585301904e-205,"B","MIS18BP1"
"NPM12",3.45384438273464e-204,0.225728790974709,0.983,0.933,7.15947402097064e-200,"B","NPM1"
"LIMD2",1.89097616813504e-201,0.290641443076858,0.902,0.851,3.91980449892713e-197,"B","LIMD2"
"SELL",3.00328888281903e-200,0.318564575117886,0.765,0.612,6.22551752519556e-196,"B","SELL"
"HIST1H4C1",3.48821649619045e-197,0.339962310282229,0.606,0.445,7.23072397495319e-193,"B","HIST1H4C"
"BBX",4.40349412660605e-197,0.317786241323543,0.556,0.395,9.12800297504168e-193,"B","BBX"
"SMDT11",4.22644757698109e-194,0.287364963132664,0.775,0.665,8.76100318232409e-190,"B","SMDT1"
"ERP29",1.08427334104546e-177,0.260951055599136,0.859,0.792,2.24759020865314e-173,"B","ERP29"
"BOD1L1",2.85159863343293e-174,0.299775370150073,0.726,0.625,5.91107880724312e-170,"B","BOD1L1"
"SLC38A13",6.84357432057727e-173,0.246809642303704,0.525,0.352,1.41860452091246e-168,"B","SLC38A1"
"RPS171",8.25189919299066e-166,0.252912614802058,0.893,0.811,1.71053618371503e-161,"B","RPS17"
"TRA2B",1.04746606499951e-163,0.282202568040324,0.727,0.635,2.17129240613749e-159,"B","TRA2B"
"MT-ND4L1",1.71319001531183e-163,0.260455428918832,0.839,0.769,3.55127158273988e-159,"B","MT-ND4L"
"SEPT63",1.0710918473186e-158,0.252950979024089,0.717,0.58,2.22026629030673e-154,"B","SEPT6"
"CNTRL",9.58981695398891e-156,0.270530498587389,0.517,0.381,1.98787315639236e-151,"B","CNTRL"
"RPS262",1.61857469793202e-152,0.28100619311168,0.984,0.99,3.35514349134328e-148,"B","RPS26"
"LAMTOR51",2.5789003915663e-148,0.254245940961286,0.589,0.463,5.34580262167779e-144,"B","LAMTOR5"
"ADD11",7.49880843927418e-148,0.256977218392413,0.509,0.375,1.55442800137714e-143,"B","ADD1"
"SHOC21",1.80372945460631e-146,0.252473113443062,0.516,0.383,3.73895078645342e-142,"B","SHOC2"
"KMT2E1",4.98053141370765e-146,0.2552133918357,0.759,0.671,1.03241435674746e-141,"B","KMT2E"
"TNRC6B",5.29134460202277e-144,0.270328595410994,0.738,0.637,1.0968428225533e-139,"B","TNRC6B"
"ATRX1",3.21088311108615e-142,0.269252347718999,0.801,0.716,6.65583960097048e-138,"B","ATRX"
"RBM26",2.10242649343191e-141,0.255716554621689,0.526,0.393,4.358119878235e-137,"B","RBM26"
"ATP6V1G1",1.87872322620397e-139,0.236580580707003,0.871,0.825,3.89440537559822e-135,"B","ATP6V1G1"
"ZRANB22",7.1303719732192e-136,0.234620080635515,0.721,0.613,1.47805480632861e-131,"B","ZRANB2"
"KRT10",8.28872926886753e-133,0.223234451558873,0.606,0.473,1.71817069014355e-128,"B","KRT10"
"DDX171",2.62666061228231e-131,0.233496722576211,0.893,0.853,5.44480478320001e-127,"B","DDX17"
"MAP4K41",4.83374103749709e-130,0.246746042716217,0.532,0.408,1.00198617966277e-125,"B","MAP4K4"
"THRAP31",2.08613114886049e-128,0.242431449345326,0.697,0.608,4.32434125847292e-124,"B","THRAP3"
"SELENOF",1.02720778533086e-127,0.247976743448678,0.625,0.513,2.12929901821234e-123,"B","SELENOF"
"IFI162",1.0764858063131e-125,0.220661393617223,0.745,0.641,2.23144742790642e-121,"B","IFI16"
"GRB21",1.49647833500617e-124,0.20471436554055,0.751,0.633,3.1020499406343e-120,"B","GRB2"
"BDP11",5.02483841913992e-122,0.257949361388955,0.561,0.448,1.04159875590351e-117,"B","BDP1"
"HIST1H1C1",4.5872316400067e-115,0.20422951634921,0.552,0.425,9.50887246656989e-111,"B","HIST1H1C"
"UBE2D2",2.6003397646696e-113,0.216663793687184,0.723,0.631,5.39024429818362e-109,"B","UBE2D2"
"FAM107B3",2.34306939793538e-112,0.22980669148398,0.759,0.666,4.85694855498026e-108,"B","FAM107B"
"CDC40",1.06783559710851e-111,0.213981198128735,0.53,0.413,2.21351640924622e-107,"B","CDC40"
"TNFAIP81",8.52916355959896e-111,0.202452423413048,0.683,0.581,1.76801031426927e-106,"B","TNFAIP8"
"EIF2S3",5.132321487793e-109,0.249438281777264,0.674,0.586,1.06387892120461e-104,"B","EIF2S3"
"EIF1B1",3.22508583671291e-108,0.201689568732211,0.558,0.441,6.68528043092218e-104,"B","EIF1B"
"OGA1",7.16111862773792e-106,0.23697200783795,0.589,0.478,1.48442828034379e-101,"B","OGA"
"ANKRD44",1.06327435401274e-101,0.242340974246085,0.659,0.58,2.20406140843302e-97,"B","ANKRD44"
"UCP21",3.41613881212893e-99,0.216982467462724,0.722,0.641,7.08131414366206e-95,"B","UCP2"
"FNBP4",9.70641450993699e-93,0.216068750685527,0.581,0.484,2.01204266376484e-88,"B","FNBP4"
"SELENOH",1.47441332664958e-91,0.21431548513592,0.706,0.626,3.05631138481191e-87,"B","SELENOH"
"ANKRD121",7.77339472360487e-91,0.211039720694393,0.828,0.774,1.61134699225605e-86,"B","ANKRD12"
"PEBP12",4.30457055090325e-86,0.222923544990917,0.611,0.503,8.92294429496735e-82,"B","PEBP1"
"PRPF4B1",7.60018637732002e-86,0.207890712859971,0.723,0.653,1.57544263415467e-81,"B","PRPF4B"
"PAPOLA",2.45846999540988e-85,0.213524149578755,0.691,0.611,5.09616245348513e-81,"B","PAPOLA"
"TRA2A",4.20586617693906e-82,0.212035048739824,0.533,0.433,8.71833999817698e-78,"B","TRA2A"
"AC004687.11",1.48411236540114e-55,0.210656408169708,0.561,0.49,3.07641652224002e-51,"B","AC004687.1"
"KLRB11",0,2.07517346478595,0.721,0.275,0,"other T","KLRB1"
"TRDC1",0,1.88742939157001,0.516,0.122,0,"other T","TRDC"
"GZMK",0,1.75679716127162,0.622,0.093,0,"other T","GZMK"
"DUSP21",0,1.61903018983534,0.834,0.437,0,"other T","DUSP2"
"CCL52",0,1.33065505000024,0.903,0.433,0,"other T","CCL5"
"TRGC1",0,1.29950536380351,0.506,0.094,0,"other T","TRGC1"
"IL7R2",0,1.23737173073794,0.872,0.511,0,"other T","IL7R"
"IL323",0,1.1241342801207,0.978,0.597,0,"other T","IL32"
"TRGC2",0,1.11281012052618,0.594,0.112,0,"other T","TRGC2"
"ARL4C2",0,1.09875600633522,0.972,0.676,0,"other T","ARL4C"
"GZMA1",0,1.06862031639213,0.86,0.28,0,"other T","GZMA"
"ZFP36L23",0,1.01469804686082,0.986,0.899,0,"other T","ZFP36L2"
"LYAR1",0,1.00537511719849,0.774,0.329,0,"other T","LYAR"
"KLRG1",0,1.00095673909696,0.577,0.116,0,"other T","KLRG1"
"NKG72",0,0.999264242591178,0.9,0.404,0,"other T","NKG7"
"SYNE22",0,0.997515613842192,0.864,0.454,0,"other T","SYNE2"
"CD3D2",0,0.961502835779846,0.964,0.492,0,"other T","CD3D"
"CST71",0,0.900399346164629,0.81,0.278,0,"other T","CST7"
"CXCR41",0,0.880995475885743,0.89,0.679,0,"other T","CXCR4"
"CD3G2",0,0.879935177187594,0.901,0.448,0,"other T","CD3G"
"CD693",0,0.867469994902361,0.759,0.422,0,"other T","CD69"
"NCR31",0,0.842265981250892,0.532,0.13,0,"other T","NCR3"
"PIK3R12",0,0.822283417920297,0.789,0.523,0,"other T","PIK3R1"
"CD3E2",0,0.820488310424161,0.948,0.508,0,"other T","CD3E"
"RORA3",0,0.803712894444404,0.721,0.341,0,"other T","RORA"
"MYBL11",0,0.772569585628289,0.613,0.212,0,"other T","MYBL1"
"PPP2R5C2",0,0.768035904031897,0.873,0.617,0,"other T","PPP2R5C"
"GNLY1",0,0.741168628023385,0.683,0.369,0,"other T","GNLY"
"SPOCK22",0,0.738715184748209,0.706,0.347,0,"other T","SPOCK2"
"HCST2",0,0.716250703963182,0.988,0.838,0,"other T","HCST"
"CTSW2",0,0.710263787195626,0.732,0.271,0,"other T","CTSW"
"LINC01871",0,0.695726072097072,0.518,0.159,0,"other T","LINC01871"
"GZMM2",0,0.636675483051112,0.741,0.358,0,"other T","GZMM"
"PHACTR2",0,0.616228230125596,0.524,0.293,0,"other T","PHACTR2"
"KLRD11",0,0.606626694217705,0.535,0.217,0,"other T","KLRD1"
"CALM12",0,0.53132915046936,0.995,0.957,0,"other T","CALM1"
"ODF2L",0,0.519188065414169,0.559,0.291,0,"other T","ODF2L"
"SAMD31",0,0.50868736549958,0.566,0.244,0,"other T","SAMD3"
"PRF11",0,0.501869025209239,0.663,0.22,0,"other T","PRF1"
"CD813",0,0.4907228484188,0.74,0.504,0,"other T","CD81"
"ETS13",0,0.490144332877277,0.901,0.609,0,"other T","ETS1"
"HSP90AA12",0,0.479620966494279,0.976,0.945,0,"other T","HSP90AA1"
"LCK3",0,0.455802329061344,0.677,0.395,0,"other T","LCK"
"HOPX1",0,0.450146350890954,0.547,0.224,0,"other T","HOPX"
"PYHIN11",0,0.447821375358434,0.516,0.238,0,"other T","PYHIN1"
"SEPT72",0,0.425095710478253,0.943,0.839,0,"other T","SEPT7"
"HLA-C1",0,0.408834985023302,1,0.999,0,"other T","HLA-C"
"HLA-A1",0,0.362382970339648,1,0.999,0,"other T","HLA-A"
"B2M1",0,0.291247393665376,1,1,0,"other T","B2M"
"SYNE12",1.16620227504556e-291,0.485697433616939,0.601,0.352,2.41742069594194e-287,"other T","SYNE1"
"IL2RG2",3.54273633081714e-286,0.437571399455715,0.725,0.491,7.34373814015085e-282,"other T","IL2RG"
"BTG11",1.19867003572621e-284,0.421958117831414,0.998,0.972,2.48472311705686e-280,"other T","BTG1"
"RUNX32",1.01315226430628e-283,0.440410016763971,0.643,0.395,2.10016332868048e-279,"other T","RUNX3"
"CD23",1.46251920021698e-276,0.425809214841914,0.75,0.472,3.03165605012979e-272,"other T","CD2"
"LITAF2",5.83099827147948e-273,0.479849579588544,0.751,0.556,1.20870763169498e-268,"other T","LITAF"
"CD72",1.79663899104442e-271,0.347769200499852,0.684,0.403,3.72425296453598e-267,"other T","CD7"
"CD2471",2.95802208612266e-270,0.283095265858567,0.676,0.392,6.13168398232367e-266,"other T","CD247"
"C12orf751",2.88111743423155e-254,0.334862932330537,0.511,0.266,5.97226832941858e-250,"other T","C12orf75"
"PDCD41",6.54233176023064e-240,0.457322797765725,0.736,0.567,1.35615995057821e-235,"other T","PDCD4"
"HLA-E1",7.97628033446742e-240,0.29794019409774,0.997,0.991,1.65340315053175e-235,"other T","HLA-E"
"MYL12A1",6.30553485408313e-236,0.278761122102034,0.994,0.975,1.30707431990289e-231,"other T","MYL12A"
"PTPN41",9.96546524289701e-236,0.367703007349682,0.518,0.294,2.06574129020012e-231,"other T","PTPN4"
"TRBC22",1.12561615264551e-232,0.309263261188349,0.806,0.532,2.33328972281889e-228,"other T","TRBC2"
"GPR651",7.88389941539052e-229,0.438366216570427,0.531,0.329,1.6342535098163e-224,"other T","GPR65"
"RPL36AL3",3.04826432136171e-228,0.314845162810658,0.995,0.981,6.3187471117507e-224,"other T","RPL36AL"
"RARRES32",4.69269274446487e-226,0.37813593288657,0.761,0.554,9.72748279000124e-222,"other T","RARRES3"
"IKZF33",2.10332219034234e-222,0.373415616708604,0.556,0.323,4.35997656836064e-218,"other T","IKZF3"
"PARP8",1.26631421755738e-218,0.405629769716297,0.551,0.353,2.62494274157469e-214,"other T","PARP8"
"SRSF71",1.17068241332982e-216,0.416589070244204,0.848,0.737,2.42670757459138e-212,"other T","SRSF7"
"HLA-B1",3.3709837706121e-214,0.287140305676696,1,0.999,6.98771225810183e-210,"other T","HLA-B"
"AES3",8.62690502018309e-213,0.329660575926184,0.947,0.792,1.78827114163375e-208,"other T","AES"
"CLEC2D3",2.83209954931904e-197,0.382630481342887,0.698,0.496,5.87065915578343e-193,"other T","CLEC2D"
"SKAP13",4.35214665968916e-197,0.339805494930989,0.586,0.364,9.02156481086966e-193,"other T","SKAP1"
"ID22",7.39420616179912e-195,0.426198456400901,0.794,0.618,1.53274499527934e-190,"other T","ID2"
"AAK13",8.34931284870353e-195,0.349367252724305,0.785,0.588,1.73072906040775e-190,"other T","AAK1"
"SLC38A14",2.24668214428586e-184,0.322851995258254,0.554,0.359,4.65714741689015e-180,"other T","SLC38A1"
"ABHD17A2",3.94113718311236e-182,0.339569411885373,0.718,0.541,8.16958326687361e-178,"other T","ABHD17A"
"KIF2A1",4.32986205394979e-177,0.289934620557807,0.635,0.452,8.97537105163251e-173,"other T","KIF2A"
"EMB1",1.29861124810019e-176,0.349375038500235,0.72,0.556,2.69189125618688e-172,"other T","EMB"
"FAM107B4",8.77166655188829e-176,0.359524948938166,0.816,0.668,1.81827875954092e-171,"other T","FAM107B"
"RPS32",8.41506658202928e-170,0.244947552439825,1,1,1.74435915178885e-165,"other T","RPS3"
"NCL1",1.91282024812064e-169,0.341268901092475,0.934,0.881,3.96508509232928e-165,"other T","NCL"
"DDX243",2.86173778442282e-164,0.330291091673742,0.853,0.739,5.93209625333005e-160,"other T","DDX24"
"CD991",9.93819136045729e-155,0.321598685200585,0.785,0.636,2.06008768710919e-150,"other T","CD99"
"HSP90AB12",1.70165215056749e-154,0.341225831472582,0.935,0.882,3.52735474291135e-150,"other T","HSP90AB1"
"FYN1",4.39381011856543e-152,0.357274381091644,0.711,0.562,9.10792899477428e-148,"other T","FYN"
"MLLT61",4.87449567007143e-151,0.306052816250367,0.514,0.346,1.01043420744911e-146,"other T","MLLT6"
"RPL313",3.07039459054379e-150,0.232078817323119,1,0.999,6.36462094673822e-146,"other T","RPL3"
"EML41",2.77297895088508e-147,0.374711671667442,0.579,0.419,5.74810806728969e-143,"other T","EML4"
"PIP4K2A1",1.74208365791034e-141,0.286671658634565,0.628,0.472,3.61116521448234e-137,"other T","PIP4K2A"
"MT2A2",5.07823979171431e-139,0.424493065937047,0.654,0.508,1.05266832642446e-134,"other T","MT2A"
"PAXX2",5.54171343756925e-139,0.31116296544067,0.588,0.426,1.14874177847373e-134,"other T","PAXX"
"RPL23A3",1.6866764202589e-137,0.202948673138567,1,1,3.49631155155467e-133,"other T","RPL23A"
"EVL3",2.86766336706816e-136,0.280090015693864,0.804,0.632,5.94437939359558e-132,"other T","EVL"
"BCL11B2",2.81472763630847e-132,0.239049066439245,0.503,0.321,5.83464891730383e-128,"other T","BCL11B"
"ISG203",6.80465252762111e-132,0.288108785262188,0.679,0.504,1.41053642245058e-127,"other T","ISG20"
"BTN3A22",3.71664280597086e-131,0.311839141009609,0.617,0.466,7.70422887249699e-127,"other T","BTN3A2"
"CLEC2B1",1.52009124744367e-129,0.28190926807773,0.682,0.54,3.15099714682598e-125,"other T","CLEC2B"
"HLA-F2",1.00817801546425e-128,0.305422406438329,0.837,0.753,2.08985220825585e-124,"other T","HLA-F"
"PTPRC2",4.85538593597003e-128,0.302770516538077,0.998,0.991,1.00647295066723e-123,"other T","PTPRC"
"ATM2",3.7657466081254e-125,0.301636576179688,0.787,0.657,7.80601614398315e-121,"other T","ATM"
"DDIT41",7.62752346532811e-125,0.349379288287347,0.636,0.482,1.58110933912786e-120,"other T","DDIT4"
"GTF3A1",2.35637273503891e-121,0.311240991344957,0.778,0.672,4.88452504246216e-117,"other T","GTF3A"
"ACAP13",3.74565950165751e-121,0.273650073424912,0.658,0.502,7.76437758098585e-117,"other T","ACAP1"
"RPSA3",6.44957436134225e-121,0.213960391704626,1,0.992,1.33693226936264e-116,"other T","RPSA"
"SLFN53",5.04587855954365e-119,0.327980960194082,0.623,0.46,1.0459601666078e-114,"other T","SLFN5"
"CIRBP3",3.07068506734117e-117,0.251718716479429,0.895,0.815,6.36522307609151e-113,"other T","CIRBP"
"SRSF52",5.67207021092986e-115,0.219883916836858,0.986,0.965,1.17576343402365e-110,"other T","SRSF5"
"SYNRG2",1.27354522907957e-113,0.275301378383674,0.531,0.392,2.63993190535904e-109,"other T","SYNRG"
"LTB2",5.10198538639256e-106,0.297293079780915,0.841,0.652,1.05759055074531e-101,"other T","LTB"
"RNF2131",5.4299439663017e-104,0.276107106153089,0.87,0.796,1.12557308477468e-99,"other T","RNF213"
"CD522",6.79135383197701e-104,0.217496744868741,0.994,0.951,1.40777973583051e-99,"other T","CD52"
"HSP90B11",1.85745856519039e-102,0.252635873270951,0.809,0.722,3.85032585978315e-98,"other T","HSP90B1"
"UBB1",2.18800140290946e-102,0.201790110929217,0.924,0.871,4.53550810809101e-98,"other T","UBB"
"MT-ND51",2.88733558655932e-102,0.249954192749885,0.999,0.998,5.98515793737881e-98,"other T","MT-ND5"
"GYPC2",4.02492395658866e-102,0.281616995029001,0.651,0.513,8.34326486961262e-98,"other T","GYPC"
"MT-CYB1",9.83578370115049e-102,0.267014543393767,1,1,2.03885960341149e-97,"other T","MT-CYB"
"DDX51",1.19456102700598e-100,0.217763794990867,0.998,0.996,2.4762055528807e-96,"other T","DDX5"
"PPIB1",7.79893177971227e-97,0.230654788523246,0.832,0.765,1.61664056861656e-92,"other T","PPIB"
"HNRNPA11",1.0329326861608e-96,0.209272070547986,0.985,0.97,2.14116616514272e-92,"other T","HNRNPA1"
"SSR41",1.80895911571615e-93,0.212617829221954,0.877,0.831,3.74979135096802e-89,"other T","SSR4"
"RPL172",2.12967998463786e-93,0.251591903451212,0.841,0.764,4.41461364015581e-89,"other T","RPL17"
"STK17A3",3.16148722526188e-93,0.228763466957279,0.632,0.48,6.55344686924534e-89,"other T","STK17A"
"GUK11",2.27829128023936e-92,0.251053415705652,0.775,0.696,4.72266999480816e-88,"other T","GUK1"
"KIAA15512",7.82934912171833e-92,0.276262904845014,0.745,0.642,1.62294577944099e-87,"other T","KIAA1551"
"MGAT4A2",9.26159159478047e-92,0.242650499130045,0.512,0.373,1.91983532168204e-87,"other T","MGAT4A"
"MT-ATP61",1.41199330694863e-90,0.216721199717774,1,1,2.92692092597382e-86,"other T","MT-ATP6"
"MACF11",1.67800362350394e-89,0.308368705628997,0.651,0.543,3.47833371116132e-85,"other T","MACF1"
"TERF2IP1",2.84364468368016e-89,0.277748938616045,0.599,0.486,5.8945910648006e-85,"other T","TERF2IP"
"EZR1",2.0938686924822e-82,0.233576682418835,0.637,0.514,4.34038041264634e-78,"other T","EZR"
"EIF4A23",2.13192732884164e-78,0.225613153033601,0.835,0.768,4.41927215995584e-74,"other T","EIF4A2"
"PRRC2C1",1.84383362130769e-77,0.232936530700569,0.904,0.871,3.8220827136087e-73,"other T","PRRC2C"
"SELENOK1",4.53811309766074e-75,0.249296714266288,0.57,0.469,9.40705464014095e-71,"other T","SELENOK"
"FNBP11",2.22548500052838e-74,0.248236056129176,0.745,0.666,4.61320785759528e-70,"other T","FNBP1"
"NUCKS12",3.55121471055685e-71,0.230341688228387,0.737,0.65,7.3613129735133e-67,"other T","NUCKS1"
"HSPA83",2.4555419563924e-69,0.212735479651132,0.831,0.756,5.0900929214058e-65,"other T","HSPA8"
"HIST1H1E1",3.48962036933705e-69,0.366163213053571,0.631,0.539,7.23363406359876e-65,"other T","HIST1H1E"
"CNOT6L2",9.60548151942182e-67,0.236490640993421,0.535,0.43,1.99112026416095e-62,"other T","CNOT6L"
"ARGLU12",1.51018749066744e-66,0.2324992115598,0.861,0.812,3.13046764940455e-62,"other T","ARGLU1"
"KMT2A1",2.028348402711e-66,0.236321763878246,0.629,0.539,4.20456340397963e-62,"other T","KMT2A"
"CDC42SE23",2.19092251404519e-65,0.205081969105117,0.695,0.599,4.54156327936427e-61,"other T","CDC42SE2"
"VAMP21",5.95509794815534e-65,0.214797069766224,0.692,0.606,1.23443225367312e-60,"other T","VAMP2"
"GOLGA41",7.28749608100797e-65,0.262282706089294,0.62,0.533,1.51062506263214e-60,"other T","GOLGA4"
"SUN22",1.60542763500235e-64,0.212334121858521,0.594,0.49,3.32789094459637e-60,"other T","SUN2"
"TUT44",6.8261448888266e-64,0.215630909280664,0.537,0.432,1.41499157400487e-59,"other T","TUT4"
"DDX62",1.32557392845952e-62,0.237331937367,0.641,0.556,2.74778219630375e-58,"other T","DDX6"
"N4BP2L21",1.85702570312512e-60,0.203108709929023,0.865,0.829,3.84942858000806e-56,"other T","N4BP2L2"
"GCC22",7.03081834681213e-60,0.218968003838652,0.677,0.582,1.45741833511069e-55,"other T","GCC2"
"CDKN1B1",4.11258420609115e-58,0.239804562831546,0.56,0.469,8.52497580080634e-54,"other T","CDKN1B"
"KMT2E2",3.21422197997858e-56,0.222032772329077,0.743,0.675,6.6627607422976e-52,"other T","KMT2E"
"EPB413",8.14202959117804e-56,0.213800352185077,0.61,0.514,1.6877613139553e-51,"other T","EPB41"
"HSPA51",6.23076079872755e-52,0.208619303588081,0.587,0.496,1.29157440596823e-47,"other T","HSPA5"
"PRPF4B2",7.40089848806783e-51,0.226135765352931,0.719,0.656,1.53413224759158e-46,"other T","PRPF4B"
"MBP1",1.61308240623627e-39,0.20525543735829,0.629,0.566,3.34375851988716e-35,"other T","MBP"
"DSTN1",3.02297764686509e-39,0.20331448890415,0.545,0.463,6.26633036418665e-35,"other T","DSTN"
"HIST1H1C2",3.34450360158468e-35,0.233803232612348,0.505,0.433,6.93282151572489e-31,"other T","HIST1H1C"
"HIST1H1D1",3.18485207851016e-32,0.250722858126922,0.562,0.496,6.60187987354371e-28,"other T","HIST1H1D"
"PPBP",0,5.70247692064448,0.751,0.061,0,"other","PPBP"
"PF4",0,4.91812657755165,0.749,0.049,0,"other","PF4"
"NRGN",0,4.60289427878203,0.782,0.205,0,"other","NRGN"
"GNG11",0,4.10561331871838,0.763,0.036,0,"other","GNG11"
"CAVIN2",0,4.03695119480097,0.773,0.029,0,"other","CAVIN2"
"TUBB1",0,3.98393954540165,0.725,0.025,0,"other","TUBB1"
"CLU",0,3.42154923138301,0.711,0.038,0,"other","CLU"
"HIST1H2AC",0,3.34501558854374,0.753,0.151,0,"other","HIST1H2AC"
"RGS181",0,3.32803025562346,0.742,0.187,0,"other","RGS18"
"TSC22D1",0,3.00048998165644,0.68,0.09,0,"other","TSC22D1"
"PRKAR2B",0,2.99274639513995,0.704,0.043,0,"other","PRKAR2B"
"GP9",0,2.91444347164161,0.631,0.008,0,"other","GP9"
"LIMS11",0,2.67002652495981,0.821,0.382,0,"other","LIMS1"
"ACRBP",0,2.59508330399144,0.594,0.029,0,"other","ACRBP"
"SPARC",0,2.59305782175011,0.669,0.018,0,"other","SPARC"
"MAP3K7CL",0,2.5006746045634,0.625,0.063,0,"other","MAP3K7CL"
"F13A1",0,2.47508862715307,0.675,0.136,0,"other","F13A1"
"TLN12",0,2.46868227831047,0.919,0.757,0,"other","TLN1"
"TUBA4A",0,2.40898132118392,0.68,0.326,0,"other","TUBA4A"
"VCL",0,2.3991437168669,0.712,0.301,0,"other","VCL"
"TREML1",0,2.39391265409238,0.601,0.008,0,"other","TREML1"
"RUFY1",0,2.36601944533346,0.678,0.21,0,"other","RUFY1"
"NCOA41",0,2.36321740777612,0.827,0.419,0,"other","NCOA4"
"OAZ11",0,2.34705476652117,0.992,0.979,0,"other","OAZ1"
"TAGLN2",0,2.26909526443756,0.923,0.692,0,"other","TAGLN2"
"MMD",0,2.26392531827974,0.613,0.08,0,"other","MMD"
"PGRMC1",0,2.22099108536463,0.674,0.123,0,"other","PGRMC1"
"RGS101",0,2.21113246317746,0.815,0.545,0,"other","RGS10"
"ITGA2B",0,2.19812687776923,0.566,0.007,0,"other","ITGA2B"
"MTURN",0,2.18225059526859,0.68,0.079,0,"other","MTURN"
"ODC1",0,2.16866570475511,0.62,0.223,0,"other","ODC1"
"OST4",0,2.15250396555491,0.953,0.898,0,"other","OST4"
"TPM41",0,2.12018317979982,0.811,0.426,0,"other","TPM4"
"CMTM5",0,2.05373145082388,0.545,0.006,0,"other","CMTM5"
"MYL9",0,2.03994992218267,0.52,0.008,0,"other","MYL9"
"CCL53",0,2.01158081407313,0.774,0.446,0,"other","CCL5"
"GNAS1",0,1.99129782251559,0.969,0.921,0,"other","GNAS"
"C2orf88",0,1.9814080460863,0.527,0.013,0,"other","C2orf88"
"H3F3A1",0,1.97743850780968,0.986,0.995,0,"other","H3F3A"
"CALM3",0,1.95317311326895,0.837,0.56,0,"other","CALM3"
"KIF2A2",0,1.90992730926262,0.756,0.453,0,"other","KIF2A"
"YWHAH",0,1.88681124124778,0.67,0.321,0,"other","YWHAH"
"MARCH2",0,1.88284532830946,0.632,0.186,0,"other","MARCH2"
"SH3BGRL31",0,1.85257545862664,0.976,0.978,0,"other","SH3BGRL3"
"MPIG6B",0,1.83674956845603,0.546,0.009,0,"other","MPIG6B"
"MYL62",0,1.8252689714517,0.979,0.975,0,"other","MYL6"
"BEX3",0,1.8193007632034,0.619,0.095,0,"other","BEX3"
"MPP1",0,1.80088589354407,0.61,0.17,0,"other","MPP1"
"RAP1B1",0,1.78432314647097,0.926,0.802,0,"other","RAP1B"
"NT5C3A",0,1.77584922494997,0.589,0.271,0,"other","NT5C3A"
"CD9",0,1.77491791256163,0.511,0.045,0,"other","CD9"
"CTSA1",0,1.73864161929117,0.652,0.292,0,"other","CTSA"
"MAX",0,1.72403776409696,0.672,0.352,0,"other","MAX"
"TPM1",0,1.72128574833617,0.543,0.105,0,"other","TPM1"
"GRAP2",0,1.71397985795999,0.545,0.143,0,"other","GRAP2"
"FERMT31",0,1.69255642193442,0.77,0.439,0,"other","FERMT3"
"MTPN2",0,1.68256843100749,0.92,0.717,0,"other","MTPN"
"ARHGAP18",0,1.62430051600516,0.51,0.136,0,"other","ARHGAP18"
"NAP1L11",0,1.61721770312043,0.966,0.907,0,"other","NAP1L1"
"TGFB11",0,1.61360175057654,0.836,0.584,0,"other","TGFB1"
"PDLIM11",0,1.57092410408392,0.53,0.089,0,"other","PDLIM1"
"CDKN2D1",0,1.53679542971349,0.779,0.493,0,"other","CDKN2D"
"PRDX6",0,1.52011763071566,0.792,0.474,0,"other","PRDX6"
"TIMP11",0,1.50625761046309,0.838,0.467,0,"other","TIMP1"
"MYL12A2",0,1.49818651040846,0.938,0.977,0,"other","MYL12A"
"TMSB4X1",0,1.47980653615294,0.995,1,0,"other","TMSB4X"
"DAPP1",0,1.45478753360576,0.544,0.232,0,"other","DAPP1"
"SNCA",0,1.45143840232445,0.504,0.049,0,"other","SNCA"
"GPX41",0,1.42354693823982,0.927,0.753,0,"other","GPX4"
"SERF22",0,1.4090159606553,0.993,0.992,0,"other","SERF2"
"GSTO11",0,1.4079546347915,0.76,0.481,0,"other","GSTO1"
"LAMTOR11",0,1.38841305957321,0.841,0.543,0,"other","LAMTOR1"
"ITM2B1",0,1.35689026154843,0.964,0.971,0,"other","ITM2B"
"ARPC1B1",0,1.35544961754652,0.907,0.823,0,"other","ARPC1B"
"PKM1",0,1.34604578667657,0.797,0.546,0,"other","PKM"
"FTH11",0,1.34394627495486,0.996,0.998,0,"other","FTH1"
"PLEKHO11",0,1.32534576661535,0.749,0.443,0,"other","PLEKHO1"
"RAB321",0,1.26139049862135,0.531,0.247,0,"other","RAB32"
"SNN",0,1.25866762462904,0.513,0.199,0,"other","SNN"
